tower_id,subscription_id,rsrp_dbm,ts
T0187,S01303,-118,2025-03-19T12:59:00Z
T0276,S00664,-115,2025-03-24T11:28:00Z
T0406,S00797,-84,2025-03-21T08:55:00Z
T0137,S00995,-72,2025-03-28T21:39:00Z
T0035,S01840,-68,2025-03-20T19:43:00Z
T0255,S01170,-86,2025-03-13T21:07:00Z
T0181,S00046,-114,2025-03-02T18:00:00Z
T0211,S00848,-103,2025-03-12T06:38:00Z
T0080,S00685,-93,2025-03-11T01:31:00Z
T0030,S01265,-118,2025-03-02T00:35:00Z
T0341,S01033,-115,2025-03-24T19:29:00Z
T0200,S01397,-67,2025-03-13T03:49:00Z
T0433,S00446,-117,2025-03-12T10:47:00Z
T0330,S01551,-110,2025-03-09T11:23:00Z
T0004,S01617,-108,2025-03-17T20:04:00Z
T0395,S00900,-84,2025-03-18T00:47:00Z
T0436,S01891,-115,2025-03-25T23:56:00Z
T0260,S01660,-77,2025-03-06T05:36:00Z
T0411,S00035,-76,2025-03-03T01:11:00Z
T0162,S00765,-114,2025-03-15T04:44:00Z
T0351,S01209,-62,2025-03-09T03:23:00Z
T0361,S01850,-92,2025-03-20T13:20:00Z
T0038,S00095,-97,2025-03-11T19:44:00Z
T0315,S01564,-80,2025-03-27T09:15:00Z
T0053,S01750,-91,2025-03-07T23:08:00Z
T0337,S00696,-63,2025-03-14T10:48:00Z
T0428,S00786,-99,2025-03-17T05:05:00Z
T0126,S01719,-68,2025-03-14T23:32:00Z
T0347,S01303,-100,2025-03-25T05:05:00Z
T0127,S01977,-117,2025-03-20T12:08:00Z
T0429,S01834,-78,2025-03-16T03:23:00Z
T0051,S01333,-80,2025-03-05T10:10:00Z
T0041,S00545,-83,2025-03-05T23:52:00Z
T0139,S01687,-92,2025-03-05T18:19:00Z
T0250,S01856,-119,2025-03-27T11:35:00Z
T0220,S01166,-76,2025-03-10T03:39:00Z
T0351,S00350,-106,2025-03-20T20:46:00Z
T0025,S00108,-98,2025-03-19T12:08:00Z
T0211,S00897,-62,2025-03-19T12:31:00Z
T0462,S01050,-87,2025-03-24T02:28:00Z
T0203,S01594,-63,2025-03-27T19:29:00Z
T0452,S01240,-76,2025-03-26T06:27:00Z
T0280,S00324,-97,2025-03-10T15:34:00Z
T0056,S01981,-95,2025-03-06T09:25:00Z
T0457,S00036,-87,2025-03-15T11:54:00Z
T0021,S00250,-71,2025-03-11T18:30:00Z
T0458,S00166,-112,2025-03-23T10:56:00Z
T0188,S01305,-77,2025-03-06T13:57:00Z
T0092,S00903,-66,2025-03-26T00:19:00Z
T0303,S01495,-82,2025-03-10T10:09:00Z
T0161,S00050,-103,2025-03-02T22:44:00Z
T0454,S01440,-71,2025-03-10T04:28:00Z
T0307,S01030,-92,2025-03-16T04:39:00Z
T0389,S01788,-84,2025-03-08T19:24:00Z
T0005,S00562,-111,2025-03-19T11:22:00Z
T0186,S00894,-93,2025-03-17T11:35:00Z
T0104,S01278,-71,2025-03-07T23:07:00Z
T0018,S01954,-107,2025-03-12T10:58:00Z
T0401,S00586,-86,2025-03-24T07:48:00Z
T0095,S01299,-111,2025-03-08T05:02:00Z
T0404,S01352,-97,2025-03-21T17:08:00Z
T0216,S01991,-79,2025-03-10T08:49:00Z
T0276,S00201,-109,2025-03-13T15:43:00Z
T0071,S00603,-103,2025-03-23T06:54:00Z
T0271,S01918,-118,2025-03-14T00:22:00Z
T0140,S00662,-73,2025-03-27T23:07:00Z
T0055,S00270,-86,2025-03-20T06:26:00Z
T0194,S00015,-102,2025-03-21T00:21:00Z
T0279,S01649,-120,2025-03-26T22:53:00Z
T0131,S01657,-100,2025-03-01T08:55:00Z
T0403,S01160,-105,2025-03-14T13:26:00Z
T0234,S00071,-101,2025-03-24T04:46:00Z
T0331,S01013,-93,2025-03-09T02:40:00Z
T0363,S01823,-84,2025-03-12T23:49:00Z
T0020,S01330,-61,2025-03-06T13:30:00Z
T0229,S01043,-115,2025-03-23T01:29:00Z
T0205,S01944,-102,2025-03-11T21:19:00Z
T0483,S00165,-83,2025-03-12T19:30:00Z
T0012,S00237,-82,2025-03-18T21:07:00Z
T0117,S01465,-73,2025-03-05T03:49:00Z
T0191,S00214,-104,2025-03-24T10:31:00Z
T0218,S01936,-99,2025-03-05T04:58:00Z
T0067,S00653,-112,2025-03-12T03:27:00Z
T0336,S00787,-99,2025-03-22T18:36:00Z
T0263,S00247,-77,2025-03-19T11:07:00Z
T0147,S01785,-79,2025-03-08T11:40:00Z
T0056,S01564,-72,2025-03-08T04:27:00Z
T0234,S00036,-116,2025-03-13T03:19:00Z
T0091,S01534,-67,2025-03-10T11:14:00Z
T0395,S01215,-103,2025-03-27T01:01:00Z
T0333,S01813,-100,2025-03-06T11:45:00Z
T0400,S00122,-60,2025-03-10T04:32:00Z
T0141,S00025,-113,2025-03-15T12:01:00Z
T0485,S01182,-93,2025-03-24T13:07:00Z
T0481,S00141,-76,2025-03-27T07:50:00Z
T0039,S01541,-85,2025-03-23T08:22:00Z
T0427,S01519,-77,2025-03-27T18:53:00Z
T0209,S01376,-109,2025-03-10T16:00:00Z
T0406,S00875,-85,2025-03-14T02:21:00Z
T0098,S01654,-61,2025-03-18T05:07:00Z
T0165,S00029,-71,2025-03-17T00:38:00Z
T0464,S00122,-65,2025-03-28T01:41:00Z
T0146,S00929,-69,2025-03-13T07:30:00Z
T0070,S01568,-75,2025-03-18T18:18:00Z
T0240,S01738,-103,2025-03-09T05:17:00Z
T0281,S00646,-94,2025-03-14T07:02:00Z
T0464,S00670,-98,2025-03-14T15:46:00Z
T0361,S01182,-98,2025-03-08T10:04:00Z
T0064,S00431,-81,2025-03-03T11:50:00Z
T0484,S00745,-97,2025-03-16T19:47:00Z
T0428,S01565,-82,2025-03-22T03:00:00Z
T0160,S00403,-80,2025-03-12T04:18:00Z
T0119,S00021,-74,2025-03-26T10:32:00Z
T0022,S01132,-104,2025-03-14T18:06:00Z
T0323,S01850,-73,2025-03-13T11:46:00Z
T0096,S00969,-74,2025-03-23T16:56:00Z
T0368,S00481,-112,2025-03-11T08:48:00Z
T0095,S00923,-109,2025-03-10T17:50:00Z
T0415,S00648,-75,2025-03-24T01:15:00Z
T0377,S01577,-82,2025-03-15T02:33:00Z
T0074,S00564,-68,2025-03-05T18:10:00Z
T0420,S00761,-107,2025-03-12T16:06:00Z
T0205,S00408,-117,2025-03-24T13:38:00Z
T0135,S00749,-91,2025-03-15T09:22:00Z
T0377,S01506,-117,2025-03-11T20:31:00Z
T0153,S00546,-70,2025-03-19T10:50:00Z
T0094,S01231,-120,2025-03-22T13:24:00Z
T0458,S01194,-103,2025-03-04T07:02:00Z
T0092,S01152,-92,2025-03-12T18:32:00Z
T0223,S00809,-90,2025-03-19T09:48:00Z
T0042,S01998,-100,2025-03-11T20:46:00Z
T0073,S01039,-99,2025-03-28T20:59:00Z
T0252,S00772,-105,2025-03-23T13:38:00Z
T0428,S00268,-66,2025-03-16T08:14:00Z
T0463,S00970,-108,2025-03-11T08:25:00Z
T0378,S00516,-70,2025-03-06T02:08:00Z
T0417,S01095,-65,2025-03-18T12:14:00Z
T0498,S00201,-62,2025-03-27T08:21:00Z
T0044,S01516,-68,2025-03-11T10:25:00Z
T0093,S01629,-92,2025-03-06T13:44:00Z
T0253,S01827,-72,2025-03-17T14:13:00Z
T0305,S00163,-76,2025-03-05T06:21:00Z
T0167,S00220,-85,2025-03-11T19:25:00Z
T0043,S00101,-119,2025-03-15T18:20:00Z
T0003,S01938,-107,2025-03-06T08:33:00Z
T0005,S00821,-107,2025-03-17T14:10:00Z
T0175,S00754,-73,2025-03-27T11:49:00Z
T0352,S00328,-112,2025-03-08T23:30:00Z
T0119,S01765,-66,2025-03-24T06:25:00Z
T0393,S00647,-82,2025-03-12T14:54:00Z
T0004,S00891,-72,2025-03-19T18:30:00Z
T0419,S00619,-77,2025-03-24T20:42:00Z
T0331,S00463,-94,2025-03-27T16:35:00Z
T0311,S01527,-106,2025-03-01T05:23:00Z
T0356,S01596,-111,2025-03-08T07:28:00Z
T0300,S00385,-69,2025-03-14T22:18:00Z
T0430,S00808,-73,2025-03-10T12:27:00Z
T0371,S00042,-109,2025-03-16T16:45:00Z
T0130,S01078,-100,2025-03-21T12:53:00Z
T0173,S00635,-115,2025-03-26T08:30:00Z
T0346,S00006,-73,2025-03-07T13:36:00Z
T0374,S00998,-74,2025-03-17T22:39:00Z
T0275,S01797,-87,2025-03-15T10:13:00Z
T0077,S00436,-82,2025-03-10T03:00:00Z
T0115,S01643,-109,2025-03-15T09:45:00Z
T0305,S00104,-77,2025-03-09T22:20:00Z
T0034,S00842,-103,2025-03-10T05:09:00Z
T0469,S01922,-82,2025-03-04T03:44:00Z
T0368,S00339,-79,2025-03-06T22:44:00Z
T0453,S00799,-84,2025-03-05T22:20:00Z
T0070,S01277,-82,2025-03-26T05:17:00Z
T0110,S01274,-117,2025-03-22T01:41:00Z
T0439,S00910,-63,2025-03-01T17:48:00Z
T0226,S00172,-96,2025-03-13T06:01:00Z
T0295,S01180,-81,2025-03-23T17:30:00Z
T0158,S01989,-104,2025-03-03T02:36:00Z
T0281,S01095,-67,2025-03-21T09:33:00Z
T0494,S01669,-105,2025-03-04T12:55:00Z
T0437,S01042,-63,2025-03-15T15:12:00Z
T0384,S01769,-71,2025-03-13T04:41:00Z
T0172,S01190,-77,2025-03-04T22:15:00Z
T0487,S00126,-61,2025-03-01T11:56:00Z
T0258,S01429,-114,2025-03-01T04:32:00Z
T0038,S01636,-66,2025-03-03T11:36:00Z
T0383,S00628,-118,2025-03-06T06:46:00Z
T0038,S00015,-95,2025-03-21T11:20:00Z
T0095,S01380,-66,2025-03-26T09:52:00Z
T0269,S00856,-82,2025-03-27T00:43:00Z
T0075,S00391,-99,2025-03-03T00:29:00Z
T0138,S01300,-84,2025-03-13T08:56:00Z
T0325,S01652,-108,2025-03-19T10:37:00Z
T0271,S01593,-74,2025-03-13T11:08:00Z
T0104,S00817,-79,2025-03-08T19:19:00Z
T0005,S01394,-108,2025-03-07T21:09:00Z
T0439,S00091,-84,2025-03-12T05:41:00Z
T0184,S01941,-113,2025-03-25T00:41:00Z
T0279,S01146,-113,2025-03-05T22:08:00Z
T0236,S01398,-98,2025-03-02T07:07:00Z
T0326,S01807,-64,2025-03-25T21:58:00Z
T0459,S00511,-68,2025-03-13T04:17:00Z
T0035,S01637,-68,2025-03-27T02:27:00Z
T0417,S01541,-82,2025-03-25T16:46:00Z
T0129,S01617,-61,2025-03-14T10:42:00Z
T0461,S00225,-77,2025-03-13T08:21:00Z
T0056,S00724,-71,2025-03-06T04:01:00Z
T0401,S00778,-111,2025-03-24T09:06:00Z
T0189,S01302,-117,2025-03-17T11:31:00Z
T0494,S01474,-104,2025-03-16T23:43:00Z
T0492,S01938,-107,2025-03-26T15:06:00Z
T0144,S00761,-66,2025-03-23T07:16:00Z
T0350,S00135,-71,2025-03-10T08:24:00Z
T0346,S00454,-116,2025-03-24T04:56:00Z
T0013,S01066,-85,2025-03-27T01:11:00Z
T0380,S01370,-89,2025-03-15T07:23:00Z
T0083,S00921,-119,2025-03-10T14:21:00Z
T0351,S01065,-66,2025-03-21T17:26:00Z
T0342,S01662,-79,2025-03-14T17:37:00Z
T0266,S00454,-65,2025-03-02T06:43:00Z
T0033,S01937,-63,2025-03-20T03:08:00Z
T0214,S01364,-84,2025-03-10T00:09:00Z
T0094,S00753,-80,2025-03-14T03:11:00Z
T0427,S00751,-111,2025-03-12T10:04:00Z
T0111,S00870,-68,2025-03-25T11:42:00Z
T0014,S00857,-93,2025-03-04T08:59:00Z
T0306,S00808,-70,2025-03-17T03:13:00Z
T0322,S01829,-92,2025-03-08T11:16:00Z
T0019,S01511,-73,2025-03-20T10:23:00Z
T0302,S00606,-64,2025-03-22T10:08:00Z
T0485,S00227,-87,2025-03-07T03:26:00Z
T0077,S01705,-63,2025-03-27T01:38:00Z
T0378,S01130,-97,2025-03-09T10:19:00Z
T0305,S01657,-112,2025-03-27T23:03:00Z
T0371,S00327,-106,2025-03-10T19:56:00Z
T0485,S01046,-96,2025-03-17T08:21:00Z
T0036,S01774,-90,2025-03-24T20:39:00Z
T0138,S00939,-78,2025-03-28T12:35:00Z
T0070,S00813,-95,2025-03-27T09:08:00Z
T0313,S00652,-110,2025-03-25T08:32:00Z
T0210,S00249,-88,2025-03-16T02:48:00Z
T0131,S00437,-108,2025-03-18T23:38:00Z
T0298,S00209,-63,2025-03-21T22:44:00Z
T0467,S00854,-97,2025-03-11T01:29:00Z
T0401,S01822,-99,2025-03-04T22:07:00Z
T0140,S01860,-61,2025-03-24T09:31:00Z
T0472,S01978,-94,2025-03-07T22:01:00Z
T0025,S01529,-112,2025-03-09T18:03:00Z
T0223,S00078,-112,2025-03-09T05:02:00Z
T0182,S01148,-74,2025-03-15T04:55:00Z
T0377,S00889,-119,2025-03-26T09:15:00Z
T0486,S00369,-84,2025-03-14T05:09:00Z
T0100,S01025,-88,2025-03-10T01:17:00Z
T0252,S01010,-92,2025-03-13T18:40:00Z
T0244,S01461,-65,2025-03-24T17:26:00Z
T0148,S00063,-101,2025-03-06T06:14:00Z
T0179,S01401,-74,2025-03-27T17:30:00Z
T0170,S00074,-62,2025-03-03T07:27:00Z
T0458,S00867,-98,2025-03-12T02:22:00Z
T0157,S00164,-60,2025-03-07T12:18:00Z
T0216,S00417,-91,2025-03-05T05:42:00Z
T0482,S00515,-108,2025-03-11T21:28:00Z
T0215,S01273,-88,2025-03-15T14:59:00Z
T0168,S01551,-70,2025-03-08T13:27:00Z
T0404,S01079,-114,2025-03-26T15:22:00Z
T0438,S01549,-92,2025-03-01T19:18:00Z
T0302,S01009,-80,2025-03-14T07:31:00Z
T0388,S00218,-72,2025-03-04T22:50:00Z
T0090,S01530,-97,2025-03-04T21:03:00Z
T0329,S01300,-101,2025-03-07T19:30:00Z
T0447,S01896,-103,2025-03-25T23:32:00Z
T0149,S01061,-101,2025-03-12T07:19:00Z
T0179,S00813,-83,2025-03-25T13:15:00Z
T0392,S00330,-60,2025-03-26T21:51:00Z
T0054,S00731,-84,2025-03-25T01:56:00Z
T0021,S00443,-89,2025-03-20T04:07:00Z
T0052,S00499,-103,2025-03-27T11:03:00Z
T0210,S01075,-119,2025-03-19T15:06:00Z
T0409,S00796,-70,2025-03-09T16:36:00Z
T0468,S01234,-105,2025-03-21T07:25:00Z
T0203,S00587,-116,2025-03-27T14:17:00Z
T0320,S01066,-112,2025-03-12T17:27:00Z
T0096,S01227,-72,2025-03-10T19:24:00Z
T0480,S01331,-83,2025-03-04T10:18:00Z
T0113,S01121,-116,2025-03-09T07:57:00Z
T0337,S00247,-103,2025-03-17T07:51:00Z
T0164,S01546,-113,2025-03-27T14:59:00Z
T0087,S00586,-91,2025-03-19T12:58:00Z
T0436,S00933,-85,2025-03-27T21:19:00Z
T0339,S01220,-115,2025-03-28T15:57:00Z
T0382,S00444,-81,2025-03-11T13:58:00Z
T0229,S01228,-70,2025-03-03T14:40:00Z
T0040,S00125,-91,2025-03-05T22:12:00Z
T0143,S00873,-91,2025-03-07T19:17:00Z
T0335,S01435,-67,2025-03-03T17:59:00Z
T0416,S01705,-94,2025-03-05T03:53:00Z
T0204,S01843,-85,2025-03-07T10:17:00Z
T0127,S00457,-87,2025-03-26T09:50:00Z
T0097,S00139,-83,2025-03-10T12:20:00Z
T0322,S01088,-94,2025-03-07T06:15:00Z
T0118,S01883,-63,2025-03-02T08:18:00Z
T0411,S01173,-80,2025-03-25T06:13:00Z
T0192,S01203,-72,2025-03-23T07:50:00Z
T0174,S01232,-65,2025-03-13T03:38:00Z
T0311,S01718,-93,2025-03-24T00:52:00Z
T0201,S01963,-78,2025-03-16T20:59:00Z
T0264,S01361,-105,2025-03-06T19:37:00Z
T0133,S01008,-86,2025-03-07T03:44:00Z
T0251,S01530,-77,2025-03-27T18:33:00Z
T0397,S01411,-60,2025-03-14T13:38:00Z
T0256,S00063,-77,2025-03-06T05:57:00Z
T0110,S00288,-94,2025-03-13T07:24:00Z
T0259,S00456,-96,2025-03-14T10:13:00Z
T0228,S01995,-99,2025-03-01T21:56:00Z
T0319,S01125,-82,2025-03-11T21:44:00Z
T0091,S00348,-84,2025-03-12T06:41:00Z
T0031,S01623,-73,2025-03-09T21:52:00Z
T0263,S01091,-112,2025-03-06T03:59:00Z
T0061,S01550,-110,2025-03-20T17:26:00Z
T0038,S01172,-104,2025-03-16T07:26:00Z
T0197,S01106,-71,2025-03-04T23:40:00Z
T0450,S00105,-99,2025-03-27T18:59:00Z
T0343,S00036,-61,2025-03-28T21:22:00Z
T0296,S00098,-66,2025-03-05T20:55:00Z
T0263,S01025,-74,2025-03-23T19:47:00Z
T0344,S00845,-99,2025-03-08T06:22:00Z
T0176,S01647,-114,2025-03-22T22:24:00Z
T0226,S01704,-84,2025-03-05T09:36:00Z
T0191,S01783,-83,2025-03-15T16:22:00Z
T0298,S01436,-92,2025-03-13T02:11:00Z
T0235,S01582,-104,2025-03-19T01:45:00Z
T0358,S01453,-105,2025-03-04T18:30:00Z
T0142,S00310,-76,2025-03-24T13:41:00Z
T0176,S00511,-66,2025-03-03T04:38:00Z
T0245,S00919,-104,2025-03-12T01:17:00Z
T0354,S01363,-88,2025-03-21T08:34:00Z
T0173,S01390,-86,2025-03-02T16:14:00Z
T0443,S00485,-61,2025-03-01T07:21:00Z
T0424,S01533,-115,2025-03-24T10:09:00Z
T0395,S00726,-99,2025-03-02T15:12:00Z
T0311,S01454,-106,2025-03-05T06:15:00Z
T0099,S01009,-74,2025-03-02T02:12:00Z
T0079,S01482,-118,2025-03-03T00:11:00Z
T0250,S00157,-71,2025-03-28T09:07:00Z
T0290,S01597,-104,2025-03-25T03:19:00Z
T0181,S00607,-75,2025-03-09T17:28:00Z
T0392,S00754,-100,2025-03-18T10:54:00Z
T0413,S00464,-77,2025-03-05T01:09:00Z
T0359,S01230,-77,2025-03-28T19:31:00Z
T0338,S01543,-74,2025-03-13T14:52:00Z
T0174,S00166,-118,2025-03-20T22:16:00Z
T0162,S00330,-63,2025-03-24T07:46:00Z
T0384,S01326,-89,2025-03-22T14:53:00Z
T0415,S00719,-80,2025-03-11T02:43:00Z
T0452,S00718,-91,2025-03-24T17:15:00Z
T0306,S01417,-74,2025-03-09T03:15:00Z
T0406,S01874,-104,2025-03-13T21:55:00Z
T0388,S01616,-61,2025-03-06T02:01:00Z
T0280,S00680,-92,2025-03-09T02:39:00Z
T0423,S01428,-103,2025-03-01T03:32:00Z
T0294,S01020,-86,2025-03-18T01:11:00Z
T0082,S00068,-99,2025-03-10T02:27:00Z
T0169,S00473,-70,2025-03-26T15:42:00Z
T0226,S01938,-72,2025-03-17T14:24:00Z
T0463,S00582,-62,2025-03-17T18:51:00Z
T0324,S01222,-99,2025-03-01T20:50:00Z
T0398,S00071,-107,2025-03-22T15:10:00Z
T0192,S01586,-103,2025-03-01T19:33:00Z
T0363,S01402,-103,2025-03-07T22:57:00Z
T0311,S01760,-98,2025-03-15T00:20:00Z
T0141,S01985,-72,2025-03-16T22:33:00Z
T0240,S01300,-115,2025-03-25T12:27:00Z
T0324,S00949,-117,2025-03-09T05:53:00Z
T0277,S00826,-101,2025-03-01T07:29:00Z
T0157,S00904,-99,2025-03-22T10:13:00Z
T0162,S01491,-64,2025-03-10T01:34:00Z
T0041,S00845,-116,2025-03-16T16:11:00Z
T0120,S00690,-97,2025-03-09T01:48:00Z
T0398,S01890,-115,2025-03-24T03:33:00Z
T0394,S00883,-118,2025-03-14T22:47:00Z
T0434,S00203,-102,2025-03-10T07:09:00Z
T0196,S00874,-119,2025-03-22T15:07:00Z
T0065,S01744,-62,2025-03-14T21:56:00Z
T0166,S00807,-107,2025-03-26T23:30:00Z
T0033,S01756,-88,2025-03-04T14:38:00Z
T0026,S00679,-100,2025-03-13T22:46:00Z
T0308,S00120,-104,2025-03-20T13:31:00Z
T0384,S00009,-86,2025-03-21T08:21:00Z
T0328,S01848,-85,2025-03-23T08:53:00Z
T0108,S01881,-77,2025-03-07T06:22:00Z
T0365,S01972,-81,2025-03-13T09:01:00Z
T0230,S01709,-95,2025-03-11T23:45:00Z
T0021,S01953,-113,2025-03-08T16:43:00Z
T0175,S00689,-114,2025-03-19T03:20:00Z
T0361,S00608,-120,2025-03-06T15:19:00Z
T0325,S01475,-91,2025-03-08T07:45:00Z
T0456,S01899,-65,2025-03-03T19:28:00Z
T0050,S01851,-101,2025-03-17T08:15:00Z
T0391,S00323,-74,2025-03-22T19:54:00Z
T0125,S00189,-110,2025-03-07T10:38:00Z
T0358,S01586,-110,2025-03-04T21:47:00Z
T0140,S01751,-108,2025-03-17T06:32:00Z
T0018,S01932,-114,2025-03-03T11:18:00Z
T0483,S00719,-81,2025-03-10T01:38:00Z
T0244,S01598,-111,2025-03-01T20:05:00Z
T0019,S01284,-87,2025-03-05T19:19:00Z
T0474,S00632,-85,2025-03-19T06:47:00Z
T0461,S00232,-119,2025-03-16T23:58:00Z
T0207,S01412,-73,2025-03-04T01:03:00Z
T0164,S00850,-86,2025-03-21T22:12:00Z
T0230,S00654,-90,2025-03-22T07:36:00Z
T0284,S01709,-82,2025-03-11T04:31:00Z
T0492,S00783,-72,2025-03-23T07:42:00Z
T0474,S01657,-112,2025-03-07T05:35:00Z
T0280,S01942,-118,2025-03-18T11:12:00Z
T0060,S01244,-120,2025-03-18T19:41:00Z
T0053,S00635,-119,2025-03-22T19:13:00Z
T0147,S01121,-71,2025-03-23T02:48:00Z
T0431,S00136,-62,2025-03-02T10:05:00Z
T0015,S01647,-120,2025-03-12T16:29:00Z
T0425,S01624,-118,2025-03-14T23:11:00Z
T0191,S00163,-102,2025-03-01T20:26:00Z
T0266,S00137,-71,2025-03-01T01:09:00Z
T0030,S00725,-74,2025-03-19T18:03:00Z
T0065,S01890,-66,2025-03-26T02:49:00Z
T0334,S01236,-92,2025-03-07T04:28:00Z
T0486,S00472,-69,2025-03-25T21:09:00Z
T0250,S01120,-100,2025-03-10T06:42:00Z
T0238,S00979,-112,2025-03-08T23:35:00Z
T0425,S00735,-82,2025-03-22T03:11:00Z
T0203,S01237,-95,2025-03-14T00:57:00Z
T0479,S01746,-80,2025-03-16T01:12:00Z
T0007,S00334,-94,2025-03-14T04:07:00Z
T0214,S00950,-71,2025-03-05T09:22:00Z
T0368,S00257,-82,2025-03-15T04:15:00Z
T0399,S01297,-62,2025-03-12T07:11:00Z
T0211,S00847,-63,2025-03-03T00:52:00Z
T0330,S01267,-115,2025-03-11T12:10:00Z
T0297,S01453,-91,2025-03-23T19:04:00Z
T0186,S01082,-119,2025-03-11T19:55:00Z
T0443,S01504,-87,2025-03-09T09:27:00Z
T0184,S01146,-118,2025-03-17T05:04:00Z
T0099,S00483,-101,2025-03-08T23:33:00Z
T0201,S00014,-82,2025-03-04T11:53:00Z
T0349,S01730,-74,2025-03-14T04:23:00Z
T0455,S00956,-87,2025-03-13T09:40:00Z
T0303,S01171,-65,2025-03-14T06:17:00Z
T0282,S00255,-114,2025-03-04T20:41:00Z
T0290,S00686,-100,2025-03-22T00:26:00Z
T0160,S00276,-98,2025-03-27T09:17:00Z
T0435,S01175,-104,2025-03-08T15:41:00Z
T0312,S01265,-66,2025-03-03T09:45:00Z
T0150,S00239,-74,2025-03-20T22:23:00Z
T0021,S01331,-115,2025-03-17T06:11:00Z
T0077,S00625,-87,2025-03-24T03:36:00Z
T0481,S00049,-86,2025-03-18T02:16:00Z
T0378,S00682,-112,2025-03-08T15:25:00Z
T0022,S01724,-72,2025-03-04T10:26:00Z
T0332,S00072,-86,2025-03-11T22:24:00Z
T0039,S00199,-116,2025-03-11T12:08:00Z
T0412,S00049,-95,2025-03-05T18:02:00Z
T0397,S01142,-71,2025-03-10T01:49:00Z
T0195,S00789,-84,2025-03-21T19:04:00Z
T0146,S00044,-77,2025-03-27T17:26:00Z
T0402,S00767,-68,2025-03-23T19:25:00Z
T0474,S00069,-119,2025-03-13T09:25:00Z
T0206,S01482,-91,2025-03-08T23:28:00Z
T0259,S00090,-91,2025-03-17T15:09:00Z
T0026,S00557,-90,2025-03-23T22:31:00Z
T0382,S00310,-119,2025-03-24T11:11:00Z
T0129,S00923,-118,2025-03-15T05:10:00Z
T0014,S00436,-111,2025-03-26T02:56:00Z
T0268,S00107,-71,2025-03-01T23:08:00Z
T0006,S00233,-109,2025-03-20T03:33:00Z
T0257,S00462,-88,2025-03-14T01:54:00Z
T0072,S00215,-95,2025-03-08T17:52:00Z
T0092,S00577,-98,2025-03-11T01:28:00Z
T0471,S01743,-111,2025-03-01T08:08:00Z
T0088,S01993,-95,2025-03-21T13:08:00Z
T0053,S01906,-73,2025-03-22T19:49:00Z
T0247,S00353,-87,2025-03-28T03:49:00Z
T0362,S01272,-67,2025-03-05T23:20:00Z
T0333,S01143,-76,2025-03-18T09:37:00Z
T0245,S01285,-85,2025-03-13T22:33:00Z
T0224,S01216,-114,2025-03-04T06:31:00Z
T0028,S01917,-104,2025-03-02T17:59:00Z
T0168,S01632,-80,2025-03-18T13:40:00Z
T0426,S00571,-108,2025-03-06T02:39:00Z
T0107,S01173,-88,2025-03-05T06:00:00Z
T0397,S00936,-118,2025-03-26T10:47:00Z
T0279,S01348,-96,2025-03-20T15:47:00Z
T0493,S00330,-67,2025-03-28T22:09:00Z
T0307,S01981,-87,2025-03-04T12:02:00Z
T0053,S01962,-68,2025-03-14T06:55:00Z
T0284,S00661,-115,2025-03-08T04:04:00Z
T0463,S00473,-65,2025-03-17T20:51:00Z
T0404,S01018,-116,2025-03-21T14:56:00Z
T0082,S00941,-91,2025-03-25T20:17:00Z
T0069,S00020,-82,2025-03-11T13:20:00Z
T0218,S01230,-71,2025-03-17T17:12:00Z
T0053,S01325,-61,2025-03-21T08:12:00Z
T0149,S01172,-103,2025-03-23T15:27:00Z
T0444,S01435,-77,2025-03-09T19:02:00Z
T0114,S01791,-63,2025-03-11T09:50:00Z
T0033,S00696,-63,2025-03-28T12:22:00Z
T0103,S01289,-75,2025-03-08T08:03:00Z
T0277,S01382,-61,2025-03-03T21:03:00Z
T0429,S00951,-116,2025-03-01T08:42:00Z
T0289,S00297,-104,2025-03-13T10:26:00Z
T0151,S01331,-107,2025-03-26T09:09:00Z
T0214,S00992,-103,2025-03-01T07:15:00Z
T0238,S01820,-63,2025-03-28T07:30:00Z
T0148,S00956,-120,2025-03-28T16:53:00Z
T0375,S00352,-84,2025-03-11T13:33:00Z
T0446,S00658,-90,2025-03-16T23:19:00Z
T0343,S01614,-63,2025-03-23T15:06:00Z
T0344,S00726,-72,2025-03-24T19:07:00Z
T0297,S00383,-60,2025-03-03T04:06:00Z
T0352,S00884,-60,2025-03-01T06:14:00Z
T0458,S00164,-61,2025-03-17T14:51:00Z
T0377,S00961,-76,2025-03-23T05:19:00Z
T0356,S01504,-112,2025-03-17T02:23:00Z
T0440,S00773,-76,2025-03-15T18:31:00Z
T0263,S00093,-67,2025-03-05T15:38:00Z
T0235,S00109,-100,2025-03-12T21:04:00Z
T0378,S01132,-70,2025-03-12T00:55:00Z
T0017,S01796,-99,2025-03-07T01:15:00Z
T0393,S00196,-109,2025-03-09T13:40:00Z
T0032,S01155,-117,2025-03-24T16:25:00Z
T0153,S00614,-99,2025-03-21T08:20:00Z
T0298,S01283,-97,2025-03-17T21:14:00Z
T0381,S01411,-98,2025-03-04T12:07:00Z
T0454,S01029,-114,2025-03-05T23:21:00Z
T0232,S00074,-85,2025-03-13T16:37:00Z
T0227,S00831,-101,2025-03-12T21:38:00Z
T0412,S00559,-92,2025-03-23T10:25:00Z
T0059,S01591,-119,2025-03-28T11:07:00Z
T0247,S00380,-102,2025-03-03T15:50:00Z
T0445,S01094,-85,2025-03-27T10:47:00Z
